EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
114256,1727130,REGULAR,FELIPE'S MEXICAN RESTAURANT,,4000 DUTCHMANS LN,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-12-28,88,A,FELIPE'S MEXICAN RESTAURANT,,9145
107166,1675832,REGULAR,HOOKED ON FRANKFORT,,3200 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022-05-31,88,C,HOOKED ON FRANKFORT,,6469
33836,1710568,REGULAR,KROGER L-327,,2710 W BROADWAY,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022-10-19,88,,KROGER L-327,,586
113965,1723012,REGULAR,FARMBOY MARKET,,1800 W OAK ST,,LOUISVILLE,KY,40210,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-12-12,88,,FARMBOY MARKET,,8833
107595,1689657,REGULAR,WENDYS,,2800 PACKERLAND WAY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022-07-27,88,C,WENDYS,,6674
111688,1691360,REGULAR,MAC'S FOOD MART,,1500 HEMLOCK ST,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-03,89,A,MAC'S FOOD MART,,8177
105600,1689847,SURVEY,LATIN FOOD & BAKERY,,5623 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-07-28,89,,LATIN FOOD & BAKERY,,6132
108028,1709920,REGULAR,EL PASTORCITO TAQUERIA,,4132 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-10-17,89,C,EL PASTORCITO TAQUERIA,,6855
96425,1720226,REGULAR,DUNKIN DONUTS #353573,,320 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-12-01,89,C,DUNKIN DONUTS #353573,,4781
87468,1698638,REGULAR,KASHMIR RESTAURANT,,1277 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022-09-01,89,C,KASHMIR RESTAURANT,,3330
90708,1676943,REGULAR,SUBWAY,,2716 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,2022-06-03,89,C,SUBWAY,,3788
111935,1677926,REGULAR,HOME RUN BURGERS,,303 W CARDINAL BLVD,,LOUISVILLE,KY,40208,FOOD SERVICE,2022-06-08,89,C,HOME RUN BURGERS,,8251
66612,1747336,REGULAR,SAVE-A-LOT,,2626 PORTLAND AVE,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2023-04-11,89,,SAVE-A-LOT,,2048
73155,1678779,REGULAR,WALMART #5418,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022-06-10,89,C,WALMART #5418,,2604
102651,1758586,REGULAR,FARIS,,10231 BLUE LICK RD,,LOUISVILLE,KY,40229,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-05-25,89,,FARIS,,5867
114033,1713864,REGULAR,TOWNEPLACE SUITES,,801 W JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-11-01,89,C,TOWNEPLACE SUITES,,9183
106746,1743395,REGULAR,JAY'S FOOD MART,,5370 RANGELAND RD,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-03-22,89,C,JAY'S FOOD MART,,6754
114598,1732485,REGULAR,VITALITY LIVING SPRINGDALE,,4501 SPRINGDALE RD,,LOUISVILLE,KY,40241,FOOD SERVICE (HOSPITAL / NURSING HOME,2023-01-31,89,C,VITALITY LIVING SPRINGDALE,,9212
99951,1730851,REGULAR,INDI'S RESTAURANT,,3353 FERN VALLEY RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2023-01-24,89,C,INDI'S RESTAURANT,,5083
34417,1724025,REGULAR,KROGER L-292,,7509 TERRY RD,,LOUISVILLE,KY,40258,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022-12-14,89,,KROGER L-292,,1085
105982,1691190,REGULAR,SAFARI INTERNATIONAL GROCERY STORE,,1900 CRUMS LN,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-03,89,,SAFARI INTERNATIONAL GROCERY STORE,,6290
67329,1677256,REGULAR,FRANCISCAN COMMUNITIES HEALTHCARE CTR,,3625 FERN VALLEY RD,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-06-06,89,A,FRANCISCAN COMMUNITIES HEALTHCARE CTR,,2200
108313,1734241,REGULAR,MANSLICK ONE STOP SHOP,,3700 MANSLICK RD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2023-02-09,89,,MANSLICK ONE STOP SHOP,,7025
105179,1696870,REGULAR,HOME 2 SUITES AIRPORT,,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-25,89,C,HOME 2 SUITES AIRPORT,,6027
34581,1723420,REGULAR,AUDUBON COUNTRY CLUB,,3265 ROBIN RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022-12-13,89,C,AUDUBON COUNTRY CLUB,,1187
111847,1747142,REGULAR,LA BELLA AIROSA,,8106 PRESTON HWY STE 5,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-04-10,89,,LA BELLA AIROSA,,8233
91685,1713373,REGULAR,HEART SONG,,9260 STONESTREET RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2022-10-31,89,C,HEART SONG,,3738
68297,1749965,REGULAR,DOLLAR GENERAL #295,,2625 ROCKFORD LN,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2023-04-23,89,,DOLLAR GENERAL #295,,2363
115169,1757539,REGULAR,WAGS FOOD AND DRINKS,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023-04-30,89,,WAGS FOOD AND DRINKS,,9290
86171,1720653,REGULAR,WEST END TOKEN CLUB,,708 S 16TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2022-12-02,89,A,WEST END TOKEN CLUB,,3306
106925,1729083,REGULAR,MISAWA HIBACHI & SUSHI BAR,,7931 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023-01-17,89,C,MISAWA HIBACHI & SUSHI BAR,,6688
34791,1716323,REGULAR,RIVER VALLEY CLUB,,4701 RIVER RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022-11-11,89,C,RIVER VALLEY CLUB,,837
103188,1693785,REGULAR,LA LOMA,,7319 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-08-11,89,C,LA LOMA,,5799
71710,1680165,REGULAR,SAVE-A-LOT,,1804 DIXIE HWY,,LOUISVILLE,KY,40210,SUPERMARKET WITH PROCESSING,2022-06-17,89,,SAVE-A-LOT,,2498
99289,1753395,REGULAR,HEITZMAN BAKERY,,3333 BARDSTOWN RD STE 1,,LOUISVILLE,KY,40218,RETAIL BAKERY,2023-05-03,89,,HEITZMAN BAKERY,,5126
31332,1692244,REGULAR,HIGHLANDS HEALTH & REHAB CNTR,,1705 STEVENS AVE,,LOUISVILLE,KY,40205,FOOD SERVICE (HOSPITAL / NURSING HOME,2022-08-05,90,C,HIGHLANDS HEALTH & REHAB CNTR,,399
88047,1720839,REGULAR,DAIRY QUEEN,,2058 PORTLAND AVE,,LOUISVILLE,KY,40212,FOOD SERVICE,2022-12-05,90,A,DAIRY QUEEN,,3211
114410,1694031,REGULAR,RALLY'S #8238,,3455 TAYLOR BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE,2022-08-12,90,A,RALLY'S #8238,,9203
35119,1722398,REGULAR,WILD HORSE SALOON,,2927 S 7TH ST,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-12-08,90,A,WILD HORSE SALOON,,1125
34233,1719740,REGULAR,HOLY SMOKES BBQ,,7508 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-11-29,90,C,HOLY SMOKES BBQ,,658
89081,1695496,REGULAR,DIXIE FOOD  MART,,3512 DIXIE HWY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022-08-19,90,,DIXIE FOOD  MART,,3627
106800,1700330,REGULAR,SURE STAY PLUS LOUISVILLE AIRPORT,,4125 PRESTON HWY,,LOUISVILLE,KY,40213,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-09-09,90,C,SURE STAY PLUS LOUISVILLE AIRPORT,,6791
68306,1678775,REGULAR,PAPA JOHN'S #200,,2111 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-06-10,90,C,PAPA JOHN'S #200,,2379
97214,1718307,REGULAR,EMBASSY SUITES,,501 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-11-21,90,A,EMBASSY SUITES,,4404
113355,1708897,REGULAR,IT'S KENTUCKY CHICKEN Y'ALL,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-08-18,90,,IT'S KENTUCKY CHICKEN Y'ALL,,8802
114720,1723325,REGULAR,FAMOUS DAVE'S,,8605 CITADEL WAY,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-12-13,90,A,FAMOUS DAVE'S,,9360
51860,1742372,REGULAR,1ST WOK CHINESE RESTAURANT,,3967 S 7TH ST,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-03-19,90,A,1ST WOK CHINESE RESTAURANT,,1208
102268,1709813,REGULAR,FAMILY DOLLAR #31859,,2421 W MARKET ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022-10-17,90,,FAMILY DOLLAR #31859,,5323
113991,1728740,REGULAR,MASHALLAH AFRICAN RESTAURANT,,5019 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,FOOD SERVICE,2023-01-13,90,A,MASHALLAH AFRICAN RESTAURANT,,9050
35109,1752446,REGULAR,WHITE CASTLE #11,,1922 S 7TH ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2023-05-01,90,C,WHITE CASTLE #11,,1107
84372,1727131,REGULAR,EL NOPAL,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-12-28,90,A,EL NOPAL,,3024
63091,1749416,REGULAR,MAX ORIENT,,4801 OUTER LOOP STE FC7,,LOUISVILLE,KY,40219,FOOD SERVICE,2023-04-19,90,C,MAX ORIENT,,1642
108028,1713059,FOLLOWUP,EL PASTORCITO TAQUERIA,,4132 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2022-10-28,90,C,EL PASTORCITO TAQUERIA,,6906
111231,1715413,REGULAR,PARKLAND NEIGHBORHOOD GROCERY,,1220 S 28TH ST,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-11-08,90,C,PARKLAND NEIGHBORHOOD GROCERY,,8347
94442,1684559,REGULAR,ESPERANZA GROCERY LLC,,4761 DIXIE HWY,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-07-06,90,C,ESPERANZA GROCERY LLC,,4163
110518,1716648,REGULAR,LA TIENDA LOS AMIGOS,,8812 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-11-14,90,,LA TIENDA LOS AMIGOS,,7918
101126,1723765,REGULAR,SUE'S TOUCH OF COUNTRY,,2605 ROCKFORD LN,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-12-13,90,A,SUE'S TOUCH OF COUNTRY,,5394
114387,1741797,REGULAR,EL MERCADO,,4602 GREENWOOD RD,,LOUISVILLE,KY,40258,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023-03-14,90,C,EL MERCADO,,9078
35197,1676096,REGULAR,WAFFLE HOUSE #221,,4150 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-06-01,90,C,WAFFLE HOUSE #221,,1143
110164,1752748,REGULAR,CARALI'S ROTISSERIE CHICKEN,,12531 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023-05-02,90,C,CARALI'S ROTISSERIE CHICKEN,,7800
113439,1700577,REGULAR,ABOL CAFE,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2022-09-02,90,,ABOL CAFE,,9022
55080,1725064,REGULAR,PAUL'S FRUIT MARKET,,12119 SHELBYVILLE RD,,LOUISVILLE,KY,40243,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-12-20,90,,PAUL'S FRUIT MARKET,,1545
111688,1691361,REGULAR,MAC'S FOOD MART,,1500 HEMLOCK ST,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-03,90,,MAC'S FOOD MART,,8178
99953,1730047,REGULAR,KATMANDU KITCHEN & BAR,,3825 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2023-01-19,90,C,KATMANDU KITCHEN & BAR,,5088
96120,1735402,REGULAR,HOOTERS,,4948 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-02-15,90,C,HOOTERS,,4537
97664,1700359,REGULAR,SMILING FACES CHILD DEVELOPMENT CENTER,,3719 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022-09-09,90,C,SMILING FACES CHILD DEVELOPMENT CENTER,,4533
107587,1722078,REGULAR,WENDYS,,4312 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-12-07,90,A,WENDYS,,6591
115866,1757922,REGULAR,ASIAN GROCERY,,7309 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2023-05-23,90,,ASIAN GROCERY,,9961
102690,1697114,REGULAR,PHO CAFE ON BARDSTOWN,,1704 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022-08-26,90,A,PHO CAFE ON BARDSTOWN,,5948
104141,1693813,REGULAR,HAPPY'S FOOD MART,,1397 S 2ND ST,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-11,90,C,HAPPY'S FOOD MART,,5707
101786,1755785,REGULAR,WHITE CASTLE  #13,,3701 S 7TH ST,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-05-16,90,C,WHITE CASTLE  #13,,5258
94642,1682889,REGULAR,JOY LUCK ASIAN CUISINE,,1285 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2022-06-28,90,A,JOY LUCK ASIAN CUISINE,,4377
112115,1723019,REGULAR,LA PINATA GRILL & MARKET,,4028 S 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-12-12,90,A,LA PINATA GRILL & MARKET,,8314
51860,1706750,REGULAR,1ST WOK CHINESE RESTAURANT,,3967 S 7TH ST,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-10-06,90,A,1ST WOK CHINESE RESTAURANT,,1207
65089,1697459,REGULAR,POPEYE'S LOUISIANA KITCHEN,,5003 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022-08-29,90,A,POPEYE'S LOUISIANA KITCHEN,,2281
33343,1739811,REGULAR,KROGER L-332,,4211 S 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023-03-07,90,C,KROGER L-332,,795
35239,1739729,FOLLOWUP,AL WATAN BAKERY,,3711 KLONDIKE LN,,LOUISVILLE,KY,40218,SUPERMARKET WITH PROCESSING,2023-03-07,90,,AL WATAN BAKERY,,812
43628,1720611,REGULAR,SHOGUN JAPANESE RESTAURANT,,9026 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-12-02,90,A,SHOGUN JAPANESE RESTAURANT,,1302
115219,1677242,REGULAR,LA SIERRA TARASCA,,9833 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-06-06,90,C,LA SIERRA TARASCA,,9445
100672,1700316,COMPLAINT,ARBY'S #85,,5329 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-09-09,90,,ARBY'S #85,,5220
113850,1750189,REGULAR,JUMBO BUFFET,,2731 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2023-04-24,90,A,JUMBO BUFFET,,8859
113401,1725022,REGULAR,SUMMA DIS SUMMA DAT & MORE,,2536 W JEFFERSON ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2022-12-20,90,C,SUMMA DIS SUMMA DAT & MORE,,8851
81788,1747539,REGULAR,WINGS STATION,,2119 CRUMS LN,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-04-11,90,A,WINGS STATION,,3016
114387,1741798,REGULAR,EL MERCADO,,4602 GREENWOOD RD,,LOUISVILLE,KY,40258,"RETAIL-FOOD  10,001 SQ FT OR OVER",2023-03-14,90,,EL MERCADO,,9085
112777,1699698,REGULAR,LOUVINO,,1606 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022-09-07,90,C,LOUVINO,,8538
116093,1737191,REGULAR,3 BROTHERS FOOD MARKET,,4132 W BROADWAY,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-02-23,90,,3 BROTHERS FOOD MARKET,,9744
115866,1685857,REGULAR,ASIAN GROCERY,,7309 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2022-07-12,90,,ASIAN GROCERY,,9946
111186,1700714,REGULAR,ZAM ZAM COFFEE,,1808 BERRY BLVD,,LOUISVILLE,KY,40215,FOOD SERVICE,2022-09-12,90,A,ZAM ZAM COFFEE,,8222
98462,1731835,REGULAR,COALS ARTISAN PIZZA,,11615 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023-01-27,90,C,COALS ARTISAN PIZZA,,5177
84636,1712458,REGULAR,OSAKA JAPANESE RESTAURANT,,426 W MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-10-24,90,A,OSAKA JAPANESE RESTAURANT,,2814
92095,1715227,REGULAR,MANGO'S MEXICAN GRILL,,4632 HENDRIK DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2022-11-07,90,C,MANGO'S MEXICAN GRILL,,4108
113439,1706342,REGULAR,ABOL CAFE,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2022-09-02,90,,ABOL CAFE,,9030
114524,1701527,REGULAR,4TH & CENTRAL FOOD MART,,3004 S 4TH ST,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-09-14,90,,4TH & CENTRAL FOOD MART,,9434
110434,1683443,REGULAR,E Z FOOD MART,,1100 ALGONQUIN PKWY,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-06-29,91,A,E Z FOOD MART,,7677
33441,1754421,REGULAR,LEE'S FAMOUS RECIPE,,9813 OLD 3RD STREET RD,,LOUISVILLE,KY,40272,FOOD SERVICE,2023-05-09,91,A,LEE'S FAMOUS RECIPE,,684
116093,1699814,REGULAR,3 BROTHERS FOOD MARKET,,4132 W BROADWAY,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-09-07,91,,3 BROTHERS FOOD MARKET,,9906
84673,1747151,REGULAR,ROOSTERS,,4420 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023-04-10,91,C,ROOSTERS,,2820
90679,1722596,REGULAR,BJ'S SPORTS PUB,,8238 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2022-12-09,91,A,BJ'S SPORTS PUB,,3621
115630,1757905,REGULAR,GOLDEN CORRAL,,4032 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2023-05-23,91,C,GOLDEN CORRAL,,9707
80287,1702135,REGULAR,OSAKA SUSHI BAR & CUISINE,,2039 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022-09-15,91,A,OSAKA SUSHI BAR & CUISINE,,2995
54171,1703866,REGULAR,T&L GROCERY & BEER,,4836 SOUTHSIDE DR,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2022-09-26,91,,T&L GROCERY & BEER,,1517
108639,1705914,REGULAR,SIVORI COMMISSARY AREA,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-08-20,91,,SIVORI COMMISSARY AREA,,6840
34326,1745607,REGULAR,SEVEN COUNTIES SERVICES,,600 S PRESTON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023-04-03,91,C,SEVEN COUNTIES SERVICES,,1172
73155,1678780,REGULAR,WALMART #5418,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022-06-10,91,,WALMART #5418,,2605
106600,1749440,REGULAR,VALHALLA POST ACUTE,,300 SHELBY STATION DR,,LOUISVILLE,KY,40245,FOOD SERVICE (HOSPITAL / NURSING HOME,2023-04-19,91,C,VALHALLA POST ACUTE,,6483
111688,1728071,REGULAR,MAC'S FOOD MART,,1500 HEMLOCK ST,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-01-10,91,A,MAC'S FOOD MART,,8180
114056,1693955,REGULAR,LIMA'S BAKERY,,5600 NATIONAL TURNPIKE STE 2,,LOUISVILLE,KY,40214,FOOD SERVICE,2022-08-12,91,A,LIMA'S BAKERY,,8856
107100,1683962,REGULAR,BLACK JOCKEY'S LOUNGE,,630 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022-07-01,91,A,BLACK JOCKEY'S LOUNGE,,6446
87827,1720422,REGULAR,JOCKS SPORTS BAR,,3423 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2022-12-01,91,A,JOCKS SPORTS BAR,,3554
115940,1692689,REGULAR,JOJO GYROS 2,,7900 SHELBYVILLE RD,,LOUISVILLE,KY,40222,FOOD SERVICE,2022-08-08,91,C,JOJO GYROS 2,,9938
72118,1724654,REGULAR,KROGER L-752,,3165 S 2ND ST,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,001 SQ FT OR OVER",2022-12-19,91,,KROGER L-752,,2703
115630,1757906,REGULAR,GOLDEN CORRAL,,4032 TAYLORSVILLE RD,,LOUISVILLE,KY,40220,FOOD SERVICE,2023-05-23,91,C,GOLDEN CORRAL,,9716
99670,1732748,REGULAR,FIESTA TIME AMIGOS,,8123 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023-01-30,91,C,FIESTA TIME AMIGOS,,4940
34295,1727895,REGULAR,FIESTA MEXICANA #3,,4507 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2023-01-09,91,A,FIESTA MEXICANA #3,,1123
81571,1677333,REGULAR,RED ROBIN,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022-06-03,91,C,RED ROBIN,,2983
115636,1747551,REGULAR,GRIYO CARIBBEAN RESTAURANT,,519 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023-04-11,91,C,GRIYO CARIBBEAN RESTAURANT,,9844
91388,1690780,REGULAR,FAMILY DOLLAR #29071,,4335 BARDSTOWN RD,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,2022-08-01,91,,FAMILY DOLLAR #29071,,3683
115636,1719260,REGULAR,GRIYO CARIBBEAN RESTAURANT,,519 W OAK ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022-11-28,91,A,GRIYO CARIBBEAN RESTAURANT,,9850
82537,1708913,REGULAR,FRANCO'S RESTAURANT,,3300 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-10-13,91,A,FRANCO'S RESTAURANT,,2990
62859,1738139,REGULAR,DOLLAR TREE #1329,,9070 DIXIE HWY,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,2023-02-27,91,,DOLLAR TREE #1329,,1630
110262,1715242,REGULAR,HAPPY DRAGON,,2600 W BROADWAY,,LOUISVILLE,KY,40211,FOOD SERVICE,2022-11-07,91,A,HAPPY DRAGON,,7673
115438,1725738,FOLLOWUP,EXPRESSWAY FOOD MART,,1420 W BROADWAY,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-12-27,91,,EXPRESSWAY FOOD MART,,9923
92609,1701568,REGULAR,DIORIO'S PIZZA & PUB,,919 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2022-09-14,91,A,DIORIO'S PIZZA & PUB,,4328
71462,1676940,REGULAR,DOLLAR GENERAL #6113,,3517 CANE RUN RD,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2022-06-03,91,,DOLLAR GENERAL #6113,,2731
114122,1733145,REGULAR,EL TESORO PANADERIA Y TIENDA MEXICANA,,4749 DIXIE HWY STE A,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023-02-02,91,,EL TESORO PANADERIA Y TIENDA MEXICANA,,9012
112241,1758854,REGULAR,SALLY FORTH TAPROOM,,1221 W MAIN ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023-05-26,91,C,SALLY FORTH TAPROOM,,8566
34844,1737357,REGULAR,MOBY DICK,,2700 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2023-02-23,91,A,MOBY DICK,,1004
69780,1701519,REGULAR,SIERRA TARASCA GROCERY,,6501 SHEPHERDSVILLE RD,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-09-14,91,A,SIERRA TARASCA GROCERY,,2130
108642,1712284,REGULAR,SIVORI PIZZA 1,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2022-08-18,91,,SIVORI PIZZA 1,,7064
85098,1734902,REGULAR,CHINESE GOURMET EXPRESS,,"5000 SHELBYVILLE RD, STE 1635",,LOUISVILLE,KY,40207,FOOD SERVICE,2023-02-13,91,C,CHINESE GOURMET EXPRESS,,3387
114813,1750756,REGULAR,SUPERMERCADO PUEBLA #2,,4936 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,SUPERMARKET WITH PROCESSING,2023-04-25,91,,SUPERMERCADO PUEBLA #2,,9530
31337,1726120,REGULAR,SIGNATURE HEALTHCARE OF EAST LOUISVILLE,,2529 SIX MILE LN,,LOUISVILLE,KY,40220,FOOD SERVICE (HOSPITAL / NURSING HOME,2022-12-29,91,C,SIGNATURE HEALTHCARE OF EAST LOUISVILLE,,110
112115,1691014,REGULAR,LA PINATA GRILL & MARKET,,4028 S 3RD ST,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022-08-02,91,C,LA PINATA GRILL & MARKET,,8278
88541,1707717,REGULAR,BUD'S TAVERN,,4014 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022-10-10,91,A,BUD'S TAVERN,,3409
68297,1755590,FOLLOWUP,DOLLAR GENERAL #295,,2625 ROCKFORD LN,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2023-05-15,91,,DOLLAR GENERAL #295,,2367
66741,1692894,REGULAR,THUY VAN CAFE,,5600 NATIONAL TURNPIKE,,LOUISVILLE,KY,40214,FOOD SERVICE,2022-08-09,91,A,THUY VAN CAFE,,2149
